Type,School Year,County,District,School,Agency Name,ELL Percentage,DataAsOf 
SC,20112012,55,0001,061,ARTS & HUMANITIES FOCUS PRGM,-1.0000,05/21/2013
SC,20122013,55,0001,061,ARTS & HUMANITIES FOCUS PRGM,-1.0000,06/21/2013
SC,20132014,55,0001,061,ARTS & HUMANITIES FOCUS PRGM,-1.0000,07/07/2014
SC,20142015,55,0001,061,ARTS & HUMANITIES FOCUS PRGM,-1.0000,06/23/2015
SC,20152016,55,0001,061,ARTS & HUMANITIES FOCUS PRGM,-1.0000,11/16/2016
SC,20112012,55,0001,065,ECSE - HOMEBASED,-1.0000,05/21/2013
SC,20122013,55,0001,065,ECSE - HOMEBASED,-1.0000,06/21/2013
SC,20132014,55,0001,065,ECSE - HOMEBASED,-1.0000,07/07/2014
SC,20142015,55,0001,065,ECSE - HOMEBASED,-1.0000,06/23/2015
SC,20152016,55,0001,065,ECSE - HOMEBASED,-1.0000,11/16/2016
SC,20112012,55,0001,066,SPECIAL ED YANKEE HILL PROGRAM,-1.0000,05/21/2013
SC,20122013,55,0001,066,SPECIAL ED YANKEE HILL PROGRAM,-1.0000,06/21/2013
SC,20132014,55,0001,066,SPECIAL ED YANKEE HILL PROGRAM,-1.0000,07/07/2014
SC,20142015,55,0001,066,SPECIAL ED YANKEE HILL PROGRAM,-1.0000,06/23/2015
SC,20152016,55,0001,066,SPECIAL ED YANKEE HILL PROGRAM,-1.0000,11/16/2016
SC,20112012,55,0001,069,INFORMATION TECH FOCUS PROGRAM,-1.0000,05/21/2013
SC,20122013,55,0001,069,INFORMATION TECH FOCUS PROGRAM,-1.0000,06/21/2013
SC,20132014,55,0001,069,INFORMATION TECH FOCUS PROGRAM,-1.0000,07/07/2014
SC,20142015,55,0001,069,INFORMATION TECH FOCUS PROGRAM,-1.0000,06/23/2015
SC,20112012,55,0001,070,NORTH STAR HIGH SCHOOL,0.0655,05/21/2013
SC,20122013,55,0001,070,NORTH STAR HIGH SCHOOL,0.0605,06/21/2013
SC,20132014,55,0001,070,NORTH STAR HIGH SCHOOL,0.0722,07/07/2014
SC,20142015,55,0001,070,NORTH STAR HIGH SCHOOL,0.0622,06/23/2015
SC,20152016,55,0001,070,NORTH STAR HIGH SCHOOL,0.0704,11/16/2016
SC,20112012,55,0001,071,SOUTHWEST HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0001,071,SOUTHWEST HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0001,071,SOUTHWEST HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0001,071,SOUTHWEST HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0001,071,SOUTHWEST HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0001,072,TRANSITION EXPULSION PROGRAM,-1.0000,05/21/2013
SC,20122013,55,0001,072,TRANSITION EXPULSION PROGRAM,-1.0000,06/21/2013
SC,20132014,55,0001,072,TRANSITION EXPULSION PROGRAM,-1.0000,07/07/2014
SC,20142015,55,0001,072,TRANSITION EXPULSION PROGRAM,-1.0000,06/23/2015
SC,20152016,55,0001,072,TRANSITION EXPULSION PROGRAM,-1.0000,11/16/2016
SC,20112012,55,0001,075,ENTREPRENEURSHIP FOCUS PROGRAM,-1.0000,05/21/2013
SC,20122013,55,0001,075,ENTREPRENEURSHIP FOCUS PROGRAM,-1.0000,06/21/2013
SC,20132014,55,0001,075,ENTREPRENEURSHIP FOCUS PROGRAM,-1.0000,07/07/2014
SC,20142015,55,0001,075,ENTREPRENEURSHIP FOCUS PROGRAM,-1.0000,06/23/2015
SC,20112012,55,0001,076,ADAMS ELEMENTARY SCHOOL,0.0408,05/21/2013
SC,20122013,55,0001,076,ADAMS ELEMENTARY SCHOOL,0.0236,06/21/2013
SC,20132014,55,0001,076,ADAMS ELEMENTARY SCHOOL,0.0473,07/07/2014
SC,20142015,55,0001,076,ADAMS ELEMENTARY SCHOOL,0.0448,06/23/2015
SC,20152016,55,0001,076,ADAMS ELEMENTARY SCHOOL,0.0473,11/16/2016
SC,20112012,55,0001,077,SCHOO MIDDLE SCHOOL,0.0561,05/21/2013
SC,20122013,55,0001,077,SCHOO MIDDLE SCHOOL,0.0390,06/21/2013
SC,20132014,55,0001,077,SCHOO MIDDLE SCHOOL,0.0643,07/07/2014
SC,20142015,55,0001,077,SCHOO MIDDLE SCHOOL,0.0139,06/23/2015
SC,20152016,55,0001,077,SCHOO MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0001,078,KOOSER ELEMENTARY SCHOOL,0.0639,05/21/2013
SC,20122013,55,0001,078,KOOSER ELEMENTARY SCHOOL,0.0601,06/21/2013
SC,20132014,55,0001,078,KOOSER ELEMENTARY SCHOOL,0.0601,07/07/2014
SC,20142015,55,0001,078,KOOSER ELEMENTARY SCHOOL,0.0668,06/23/2015
SC,20152016,55,0001,078,KOOSER ELEMENTARY SCHOOL,0.0794,11/16/2016
SC,20122013,55,0001,079,KLOEFKORN ELEMENTARY,-1.0000,06/21/2013
SC,20132014,55,0001,079,KLOEFKORN ELEMENTARY,-1.0000,07/07/2014
SC,20142015,55,0001,079,KLOEFKORN ELEMENTARY,0.0224,06/23/2015
SC,20152016,55,0001,079,KLOEFKORN ELEMENTARY,-1.0000,11/16/2016
SC,20112012,55,0001,080,PACT,-1.0000,05/21/2013
SC,20122013,55,0001,080,PACT,-1.0000,06/21/2013
SC,20132014,55,0001,080,PACT,-1.0000,07/07/2014
SC,20142015,55,0001,080,PACT,-1.0000,06/23/2015
SC,20152016,55,0001,080,PACT,-1.0000,11/16/2016
SC,20152016,55,0001,081,LPS CAREER ACADEMY,-1.0000,11/16/2016
SC,20112012,55,0001,301,INFANT TODDLER AT LINCOLN HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0001,301,INFANT TODDLER AT LINCOLN HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0001,301,INFANT TODDLER AT LINCOLN HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0001,301,INFANT TODDLER AT LINCOLN HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0001,301,INFANT TODDLER AT LINCOLN HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0001,303,INFANT TODDLER AT LINCOLN NORTHEAST HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0001,303,INFANT TODDLER AT LINCOLN NORTHEAST HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0001,303,INFANT TODDLER AT LINCOLN NORTHEAST HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0001,303,INFANT TODDLER AT LINCOLN NORTHEAST HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0001,303,INFANT TODDLER AT LINCOLN NORTHEAST HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0001,305,INFANT TODDLER AT LINCOLN NORTH STAR HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0001,305,INFANT TODDLER AT LINCOLN NORTH STAR HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0001,305,INFANT TODDLER AT LINCOLN NORTH STAR HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0001,305,INFANT TODDLER AT LINCOLN NORTH STAR HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0001,305,INFANT TODDLER AT LINCOLN NORTH STAR HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0001,308,INFANT TODDLER AT BRYAN COMMUNITY SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0001,308,INFANT TODDLER AT BRYAN COMMUNITY SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0001,308,INFANT TODDLER AT BRYAN COMMUNITY SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0001,308,INFANT TODDLER AT BRYAN COMMUNITY SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0001,308,INFANT TODDLER AT BRYAN COMMUNITY SCHOOL,-1.0000,11/16/2016
SC,20132014,55,0001,311,EDUCARE OF LINCOLN,-1.0000,07/07/2014
SC,20142015,55,0001,311,EDUCARE OF LINCOLN,-1.0000,06/23/2015
SC,20152016,55,0001,311,EDUCARE OF LINCOLN,-1.0000,11/16/2016
DI,20112012,55,0145,000,WAVERLY SCHOOL DISTRICT 145,0.0105,05/21/2013
DI,20122013,55,0145,000,WAVERLY SCHOOL DISTRICT 145,0.0088,06/21/2013
DI,20132014,55,0145,000,WAVERLY SCHOOL DISTRICT 145,0.0070,07/07/2014
DI,20142015,55,0145,000,WAVERLY SCHOOL DISTRICT 145,-1.0000,06/23/2015
DI,20152016,55,0145,000,WAVERLY SCHOOL DISTRICT 145,-1.0000,11/16/2016
SC,20112012,55,0145,001,WAVERLY HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0145,001,WAVERLY HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0145,001,WAVERLY HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0145,001,WAVERLY HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0145,001,WAVERLY HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0145,002,WAVERLY MIDDLE SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0145,002,WAVERLY MIDDLE SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0145,002,WAVERLY MIDDLE SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0145,002,WAVERLY MIDDLE SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0145,002,WAVERLY MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0145,003,ELEMENTARY SCHOOL AT EAGLE,-1.0000,05/21/2013
SC,20122013,55,0145,003,EAGLE ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0145,003,EAGLE ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0145,003,EAGLE ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0145,003,EAGLE ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0145,004,EVELYN HAMLOW ELEMENTARY,-1.0000,05/21/2013
SC,20122013,55,0145,004,EVELYN HAMLOW ELEMENTARY,-1.0000,06/21/2013
SC,20132014,55,0145,004,EVELYN HAMLOW ELEMENTARY,-1.0000,07/07/2014
SC,20142015,55,0145,004,EVELYN HAMLOW ELEMENTARY,-1.0000,06/23/2015
SC,20152016,55,0145,004,EVELYN HAMLOW ELEMENTARY,-1.0000,11/16/2016
SC,20112012,55,0145,006,WAVERLY INTERMEDIATE SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0145,006,WAVERLY INTERMEDIATE SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0145,006,WAVERLY INTERMEDIATE SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0145,006,WAVERLY INTERMEDIATE SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0145,006,WAVERLY INTERMEDIATE SCHOOL,-1.0000,11/16/2016
DI,20112012,55,0148,000,MALCOLM PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,55,0148,000,MALCOLM PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,55,0148,000,MALCOLM PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,55,0148,000,MALCOLM PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,55,0148,000,MALCOLM PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,55,0148,001,MALCOLM JR/SR HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0148,001,MALCOLM JR/SR HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0148,001,MALCOLM JR/SR HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0148,001,MALCOLM JR/SR HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0148,001,MALCOLM JR/SR HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0148,002,MALCOLM ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0148,002,MALCOLM ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0148,002,MALCOLM ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0148,002,MALCOLM ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0148,002,MALCOLM ELEMENTARY SCHOOL,-1.0000,11/16/2016
DI,20112012,55,0160,000,NORRIS SCHOOL DIST 160,0.0118,05/21/2013
DI,20122013,55,0160,000,NORRIS SCHOOL DIST 160,-1.0000,06/21/2013
DI,20132014,55,0160,000,NORRIS SCHOOL DIST 160,-1.0000,07/07/2014
DI,20142015,55,0160,000,NORRIS SCHOOL DIST 160,-1.0000,06/23/2015
DI,20152016,55,0160,000,NORRIS SCHOOL DIST 160,0.0046,11/16/2016
SC,20112012,55,0160,001,NORRIS HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0160,001,NORRIS HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0160,001,NORRIS HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0160,001,NORRIS HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0160,001,NORRIS HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0160,002,NORRIS MIDDLE SCHOOL,-1.0000,05/21/2013
SC,20122013,55,0160,002,NORRIS MIDDLE SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0160,002,NORRIS MIDDLE SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0160,002,NORRIS MIDDLE SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0160,002,NORRIS MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20112012,55,0160,003,NORRIS ELEMENTARY SCHOOL,0.0172,05/21/2013
SC,20122013,55,0160,003,NORRIS ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,55,0160,003,NORRIS ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0160,003,NORRIS ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0160,003,NORRIS ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20132014,55,0160,004,NORRIS INTERMEDIATE SCHOOL,-1.0000,07/07/2014
SC,20142015,55,0160,004,NORRIS INTERMEDIATE SCHOOL,-1.0000,06/23/2015
SC,20152016,55,0160,004,NORRIS INTERMEDIATE SCHOOL,-1.0000,11/16/2016
DI,20112012,55,0161,000,RAYMOND CENTRAL PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,55,0161,000,RAYMOND CENTRAL PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,55,0161,000,RAYMOND CENTRAL PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,55,0161,000,RAYMOND CENTRAL PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,55,0161,000,RAYMOND CENTRAL PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,55,0161,001,SECONDARY SCH AT RAYMOND,-1.0000,05/21/2013
SC,20122013,55,0161,001,SECONDARY SCH AT RAYMOND,-1.0000,06/21/2013
SC,20132014,55,0161,001,SECONDARY SCH AT RAYMOND,-1.0000,07/07/2014
SC,20142015,55,0161,001,SECONDARY SCH AT RAYMOND,-1.0000,06/23/2015
SC,20152016,55,0161,001,SECONDARY SCH AT RAYMOND,-1.0000,11/16/2016
SC,20112012,55,0161,002,ELEMENTARY SCHOOL AT CERESCO,-1.0000,05/21/2013
SC,20122013,55,0161,002,ELEMENTARY SCHOOL AT CERESCO,-1.0000,06/21/2013
SC,20132014,55,0161,002,ELEMENTARY SCHOOL AT CERESCO,-1.0000,07/07/2014
SC,20142015,55,0161,002,ELEMENTARY SCHOOL AT CERESCO,-1.0000,06/23/2015
SC,20152016,55,0161,002,ELEMENTARY SCHOOL AT CERESCO,-1.0000,11/16/2016
SC,20112012,55,0161,003,ELEMENTARY SCH AT VALPARAISO,-1.0000,05/21/2013
SC,20122013,55,0161,003,ELEMENTARY SCH AT VALPARAISO,-1.0000,06/21/2013
SC,20132014,55,0161,003,ELEMENTARY SCH AT VALPARAISO,-1.0000,07/07/2014
SC,20142015,55,0161,003,ELEMENTARY SCH AT VALPARAISO,-1.0000,06/23/2015
SC,20152016,55,0161,003,ELEMENTARY SCH AT VALPARAISO,-1.0000,11/16/2016
SC,20122013,55,0161,004,INTERMEDIATE SCHOOL AT VALPARAISO,-1.0000,06/21/2013
SC,20132014,55,0161,004,INTERMEDIATE SCHOOL AT VALPARAISO,-1.0000,07/07/2014
SC,20142015,55,0161,004,INTERMEDIATE SCHOOL AT VALPARAISO,-1.0000,06/23/2015
SC,20152016,55,0161,004,INTERMEDIATE SCHOOL AT VALPARAISO,-1.0000,11/16/2016
DI,20112012,56,0001,000,NORTH PLATTE PUBLIC SCHOOLS,0.0064,05/21/2013
DI,20122013,56,0001,000,NORTH PLATTE PUBLIC SCHOOLS,0.0062,06/21/2013
DI,20132014,56,0001,000,NORTH PLATTE PUBLIC SCHOOLS,0.0062,07/07/2014
DI,20142015,56,0001,000,NORTH PLATTE PUBLIC SCHOOLS,0.0081,06/23/2015
DI,20152016,56,0001,000,NORTH PLATTE PUBLIC SCHOOLS,0.0121,11/16/2016
SC,20112012,56,0001,001,NORTH PLATTE HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,001,NORTH PLATTE HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,001,NORTH PLATTE HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,001,NORTH PLATTE HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,001,NORTH PLATTE HIGH SCHOOL,0.0083,11/16/2016
SC,20112012,56,0001,002,ADAMS MIDDLE SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,002,ADAMS MIDDLE SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,002,ADAMS MIDDLE SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,002,ADAMS MIDDLE SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,002,ADAMS MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,003,BUFFALO ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,003,BUFFALO ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,003,BUFFALO ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,003,BUFFALO ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,003,BUFFALO ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,004,MADISON MIDDLE SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,004,MADISON MIDDLE SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,004,MADISON MIDDLE SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,004,MADISON MIDDLE SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,004,MADISON MIDDLE SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,005,CODY ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,005,CODY ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,005,CODY ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,005,CODY ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,005,CODY ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,006,JEFFERSON ELEMENTARY SCHOOL,0.0309,11/16/2016
SC,20112012,56,0001,007,LINCOLN ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,007,LINCOLN ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,007,LINCOLN ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,007,LINCOLN ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,007,LINCOLN ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,009,WASHINGTON ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,010,MC DONALD ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,010,MC DONALD ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,010,MC DONALD ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,010,MC DONALD ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,010,MC DONALD ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,011,EISENHOWER ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,012,OSGOOD ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,012,OSGOOD ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,012,OSGOOD ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,012,OSGOOD ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,012,OSGOOD ELEMENTARY SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0001,015,HALL SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,015,HALL SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,015,HALL SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,015,HALL SCHOOL,-1.0000,06/23/2015
SC,20112012,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0001,016,LAKE MALONEY SCHOOL,-1.0000,11/16/2016
DI,20112012,56,0006,000,BRADY PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,56,0006,000,BRADY PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,56,0006,000,BRADY PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,56,0006,000,BRADY PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,56,0006,000,BRADY PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,56,0006,001,BRADY HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0006,001,BRADY HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0006,001,BRADY HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0006,001,BRADY HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0006,001,BRADY HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0006,002,BRADY ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0006,002,BRADY ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0006,002,BRADY ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0006,002,BRADY ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0006,002,BRADY ELEMENTARY SCHOOL,-1.0000,11/16/2016
DI,20112012,56,0007,000,MAXWELL PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,56,0007,000,MAXWELL PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,56,0007,000,MAXWELL PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,56,0007,000,MAXWELL PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,56,0007,000,MAXWELL PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,56,0007,001,MAXWELL HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0007,001,MAXWELL HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0007,001,MAXWELL HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0007,001,MAXWELL HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0007,001,MAXWELL HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0007,002,MAXWELL ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0007,002,MAXWELL ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0007,002,MAXWELL ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0007,002,MAXWELL ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0007,002,MAXWELL ELEMENTARY SCHOOL,-1.0000,11/16/2016
DI,20112012,56,0037,000,HERSHEY PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,56,0037,000,HERSHEY PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,56,0037,000,HERSHEY PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,56,0037,000,HERSHEY PUBLIC SCHOOLS,-1.0000,06/23/2015
DI,20152016,56,0037,000,HERSHEY PUBLIC SCHOOLS,-1.0000,11/16/2016
SC,20112012,56,0037,001,HERSHEY HIGH SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0037,001,HERSHEY HIGH SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0037,001,HERSHEY HIGH SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0037,001,HERSHEY HIGH SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0037,001,HERSHEY HIGH SCHOOL,-1.0000,11/16/2016
SC,20112012,56,0037,002,HERSHEY ELEMENTARY SCHOOL,-1.0000,05/21/2013
SC,20122013,56,0037,002,HERSHEY ELEMENTARY SCHOOL,-1.0000,06/21/2013
SC,20132014,56,0037,002,HERSHEY ELEMENTARY SCHOOL,-1.0000,07/07/2014
SC,20142015,56,0037,002,HERSHEY ELEMENTARY SCHOOL,-1.0000,06/23/2015
SC,20152016,56,0037,002,HERSHEY ELEMENTARY SCHOOL,-1.0000,11/16/2016
DI,20112012,56,0055,000,SUTHERLAND PUBLIC SCHOOLS,-1.0000,05/21/2013
DI,20122013,56,0055,000,SUTHERLAND PUBLIC SCHOOLS,-1.0000,06/21/2013
DI,20132014,56,0055,000,SUTHERLAND PUBLIC SCHOOLS,-1.0000,07/07/2014
DI,20142015,56,0055,000,SUTHERLAND PUBLIC SCHOOLS,-1.0000,06/23/2015
