Type,School Year,County,District,School,Agency Name,FRL Percentage,DataAsOf 
SC,20082009,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.3776,11/09/2012
SC,20092010,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.4134,11/09/2012
SC,20102011,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.3759,11/09/2012
SC,20112012,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.4765,11/09/2012
SC,20122013,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.4731,09/10/2013
SC,20132014,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.4825,07/07/2014
SC,20142015,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.3447,06/23/2015
SC,20152016,77,0027,010,GOLDEN HILLS ELEMENTARY SCHOOL,0.4669,12/12/2016
SC,20032004,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0847,11/09/2012
SC,20042005,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0617,11/09/2012
SC,20052006,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0572,11/09/2012
SC,20062007,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0531,11/09/2012
SC,20072008,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0483,11/09/2012
SC,20082009,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0437,11/09/2012
SC,20092010,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0526,11/09/2012
SC,20102011,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0508,11/09/2012
SC,20112012,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0656,11/09/2012
SC,20122013,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0849,09/10/2013
SC,20132014,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.1042,07/07/2014
SC,20142015,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0680,06/23/2015
SC,20152016,77,0027,011,PORTAL ELEMENTARY SCHOOL,0.0811,12/12/2016
SC,20012002,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0978,11/09/2012
SC,20022003,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0796,11/09/2012
SC,20032004,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0757,11/09/2012
SC,20042005,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0510,11/09/2012
SC,20052006,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0631,11/09/2012
SC,20062007,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0938,11/09/2012
SC,20072008,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.1292,11/09/2012
SC,20082009,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0734,11/09/2012
SC,20092010,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0882,11/09/2012
SC,20102011,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.1024,11/09/2012
SC,20112012,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.1004,11/09/2012
SC,20122013,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.0960,09/10/2013
SC,20132014,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.1423,07/07/2014
SC,20142015,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.1237,06/23/2015
SC,20152016,77,0027,012,ANDERSON GROVE ELEMENTARY SCH,0.1220,12/12/2016
SC,20012002,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.0506,11/09/2012
SC,20022003,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.0654,11/09/2012
SC,20032004,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.0923,11/09/2012
SC,20042005,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1135,11/09/2012
SC,20052006,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.0892,11/09/2012
SC,20062007,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1332,11/09/2012
SC,20072008,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1257,11/09/2012
SC,20082009,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1310,11/09/2012
SC,20092010,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1302,11/09/2012
SC,20102011,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1746,11/09/2012
SC,20112012,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1615,11/09/2012
SC,20122013,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1787,09/10/2013
SC,20132014,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1861,07/07/2014
SC,20142015,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1520,06/23/2015
SC,20152016,77,0027,013,HICKORY HILL ELEMENTARY SCH,0.1822,12/12/2016
SC,20012002,77,0027,014,RUMSEY STATION ELEMENTARY SCH,-1.0000,11/09/2012
SC,20022003,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0272,11/09/2012
SC,20032004,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0211,11/09/2012
SC,20042005,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0294,11/09/2012
SC,20052006,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0311,11/09/2012
SC,20062007,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0264,11/09/2012
SC,20072008,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0416,11/09/2012
SC,20082009,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0305,11/09/2012
SC,20092010,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0439,11/09/2012
SC,20102011,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0549,11/09/2012
SC,20112012,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0711,11/09/2012
SC,20122013,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0847,09/10/2013
SC,20132014,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0952,07/07/2014
SC,20142015,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0647,06/23/2015
SC,20152016,77,0027,014,RUMSEY STATION ELEMENTARY SCH,0.0823,12/12/2016
SC,20012002,77,0027,015,IDEAL SCHOOL,-1.0000,11/09/2012
SC,20022003,77,0027,015,IDEAL SCHOOL,-1.0000,11/09/2012
SC,20032004,77,0027,015,IDEAL ALTERNATIVE ED PROGRAM,-1.0000,11/09/2012
SC,20042005,77,0027,015,IDEAL ALTERNATIVE ED PROGRAM,-1.0000,11/09/2012
SC,20052006,77,0027,015,IDEAL ALTERNATIVE ED PROGRAM,-1.0000,11/09/2012
SC,20062007,77,0027,015,IDEAL ALTERNATIVE ED PROGRAM,-1.0000,11/09/2012
SC,20012002,77,0027,016,WALNUT CREEK ELEMENTARY,0.1494,11/09/2012
SC,20022003,77,0027,016,WALNUT CREEK ELEMENTARY,0.1781,11/09/2012
SC,20032004,77,0027,016,WALNUT CREEK ELEMENTARY,0.1541,11/09/2012
SC,20042005,77,0027,016,WALNUT CREEK ELEMENTARY,0.1283,11/09/2012
SC,20052006,77,0027,016,WALNUT CREEK ELEMENTARY,0.1395,11/09/2012
SC,20062007,77,0027,016,WALNUT CREEK ELEMENTARY,0.1158,11/09/2012
SC,20072008,77,0027,016,WALNUT CREEK ELEMENTARY,0.1436,11/09/2012
SC,20082009,77,0027,016,WALNUT CREEK ELEMENTARY,0.1506,11/09/2012
SC,20092010,77,0027,016,WALNUT CREEK ELEMENTARY,0.1260,11/09/2012
SC,20102011,77,0027,016,WALNUT CREEK ELEMENTARY,0.2109,11/09/2012
SC,20112012,77,0027,016,WALNUT CREEK ELEMENTARY,0.1883,11/09/2012
SC,20122013,77,0027,016,WALNUT CREEK ELEMENTARY,0.1517,09/10/2013
SC,20132014,77,0027,016,WALNUT CREEK ELEMENTARY,0.1724,07/07/2014
SC,20142015,77,0027,016,WALNUT CREEK ELEMENTARY,0.1305,06/23/2015
SC,20152016,77,0027,016,WALNUT CREEK ELEMENTARY,0.2239,12/12/2016
SC,20012002,77,0027,017,YOUNG ADULT TRANSITION PROGRAM,-1.0000,11/09/2012
SC,20022003,77,0027,017,YOUNG ADULT TRANSITION PROGRAM,-1.0000,11/09/2012
SC,20032004,77,0027,017,YOUNG ADULT TRANSITION PROGRAM,-1.0000,11/09/2012
SC,20042005,77,0027,017,YOUNG ADULT TRANSITION PROGRAM,-1.0000,11/09/2012
SC,20052006,77,0027,017,YOUNG ADULT TRANSITION PROGRAM,-1.0000,11/09/2012
SC,20062007,77,0027,017,YOUNG ADULT TRANSITION PROGRAM,-1.0000,11/09/2012
SC,20072008,77,0027,017,YOUNG ADULT TRANSITION PROGRAM,-1.0000,11/09/2012
SC,20082009,77,0027,017,YOUNG ADULT TRANSITION PROGRAM,-1.0000,11/09/2012
SC,20022003,77,0027,018,PAPILLION-LA VISTA SOUTH H S,-1.0000,11/09/2012
SC,20032004,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.0743,11/09/2012
SC,20042005,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.0662,11/09/2012
SC,20052006,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.0884,11/09/2012
SC,20062007,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.0858,11/09/2012
SC,20072008,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.0978,11/09/2012
SC,20082009,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.1024,11/09/2012
SC,20092010,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.1172,11/09/2012
SC,20102011,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.1608,11/09/2012
SC,20112012,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.1607,11/09/2012
SC,20122013,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.1547,09/10/2013
SC,20132014,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.1548,07/07/2014
SC,20142015,77,0027,018,PAPILLION-LA VISTA SOUTH H S,0.1492,06/23/2015
SC,20152016,77,0027,018,PAPILLION-LA VISTA SOUTH HS,0.1694,12/12/2016
SC,20082009,77,0027,019,PATRIOT ELEMENTARY,0.0373,11/09/2012
SC,20092010,77,0027,019,PATRIOT ELEMENTARY,0.0552,11/09/2012
SC,20102011,77,0027,019,PATRIOT ELEMENTARY,0.0492,11/09/2012
SC,20112012,77,0027,019,PATRIOT ELEMENTARY,0.0511,11/09/2012
SC,20122013,77,0027,019,PATRIOT ELEMENTARY,0.0546,09/10/2013
SC,20132014,77,0027,019,PATRIOT ELEMENTARY,0.0791,07/07/2014
SC,20142015,77,0027,019,PATRIOT ELEMENTARY,0.0670,06/23/2015
SC,20152016,77,0027,019,PATRIOT ELEMENTARY,0.0678,12/12/2016
SC,20092010,77,0027,020,BELL ELEMENTARY,0.1492,11/09/2012
SC,20102011,77,0027,020,BELL ELEMENTARY,0.1512,11/09/2012
SC,20112012,77,0027,020,BELL ELEMENTARY,0.1443,11/09/2012
SC,20122013,77,0027,020,BELL ELEMENTARY,0.1043,09/10/2013
SC,20132014,77,0027,020,BELL ELEMENTARY,0.0786,07/07/2014
SC,20142015,77,0027,020,BELL ELEMENTARY,0.0555,06/23/2015
SC,20152016,77,0027,020,BELL ELEMENTARY,0.1047,12/12/2016
SC,20152016,77,0027,021,PRAIRIE QUEEN ELEMENTARY,-1.0000,12/12/2016
SC,20122013,77,0027,030,PAPILLION-LAVISTA EARLY CHILDHOOD CENTER (PLECC),-1.0000,09/10/2013
SC,20132014,77,0027,030,PAPILLION-LA VISTA EARLY CHILDHOOD CENTER (PLECC),-1.0000,07/07/2014
SC,20142015,77,0027,030,PAPILLION-LA VISTA EARLY CHILDHOOD CENTER (PLECC),-1.0000,06/23/2015
SC,20152016,77,0027,030,PAPILLION-LA VISTA EARLY CHILDHOOD CENTER (PLECC),-1.0000,12/12/2016
SC,20132014,77,0027,300,SARPY CO COOP HEAD START-PAPILLION-LA VISTA,-1.0000,07/07/2014
SC,20142015,77,0027,300,SARPY CO COOP HEAD START-PAPILLION-LA VISTA,-1.0000,06/23/2015
SC,20152016,77,0027,300,SARPY CO COOP HEAD START-PAPILLION-LA VISTA,-1.0000,12/12/2016
DI,20012002,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0495,11/09/2012
DI,20022003,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0656,11/09/2012
DI,20032004,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0706,11/09/2012
DI,20042005,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0581,11/09/2012
DI,20052006,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0619,11/09/2012
DI,20062007,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0744,11/09/2012
DI,20072008,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0674,11/09/2012
DI,20082009,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0622,11/09/2012
DI,20092010,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0705,11/09/2012
DI,20102011,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0900,11/09/2012
DI,20112012,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0836,11/09/2012
DI,20122013,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0960,09/10/2013
DI,20132014,77,0037,000,GRETNA PUBLIC SCHOOLS,0.1022,07/07/2014
DI,20142015,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0916,06/23/2015
DI,20152016,77,0037,000,GRETNA PUBLIC SCHOOLS,0.0819,12/12/2016
SC,20012002,77,0037,001,GRETNA HIGH SCHOOL,0.0521,11/09/2012
SC,20022003,77,0037,001,GRETNA HIGH SCHOOL,0.0568,11/09/2012
SC,20032004,77,0037,001,GRETNA HIGH SCHOOL,0.0607,11/09/2012
SC,20042005,77,0037,001,GRETNA HIGH SCHOOL,0.0385,11/09/2012
SC,20052006,77,0037,001,GRETNA HIGH SCHOOL,0.0548,11/09/2012
SC,20062007,77,0037,001,GRETNA HIGH SCHOOL,0.0769,11/09/2012
SC,20072008,77,0037,001,GRETNA HIGH SCHOOL,0.0727,11/09/2012
SC,20082009,77,0037,001,GRETNA HIGH SCHOOL,0.0635,11/09/2012
SC,20092010,77,0037,001,GRETNA HIGH SCHOOL,0.0627,11/09/2012
SC,20102011,77,0037,001,GRETNA HIGH SCHOOL,0.0891,11/09/2012
SC,20112012,77,0037,001,GRETNA HIGH SCHOOL,0.0791,11/09/2012
SC,20122013,77,0037,001,GRETNA HIGH SCHOOL,0.0956,09/10/2013
SC,20132014,77,0037,001,GRETNA HIGH SCHOOL,0.0978,07/07/2014
SC,20142015,77,0037,001,GRETNA HIGH SCHOOL,0.1093,06/23/2015
SC,20152016,77,0037,001,GRETNA HIGH SCHOOL,0.0837,12/12/2016
SC,20012002,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0517,11/09/2012
SC,20022003,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0639,11/09/2012
SC,20032004,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0719,11/09/2012
SC,20042005,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0600,11/09/2012
SC,20052006,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0631,11/09/2012
SC,20062007,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0526,11/09/2012
SC,20072008,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0688,11/09/2012
SC,20082009,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0577,11/09/2012
SC,20092010,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.0739,11/09/2012
SC,20102011,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.1038,11/09/2012
SC,20112012,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.1166,11/09/2012
SC,20122013,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.1151,09/10/2013
SC,20132014,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.1234,07/07/2014
SC,20142015,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.1237,06/23/2015
SC,20152016,77,0037,002,GRETNA ELEMENTARY SCHOOL,0.1012,12/12/2016
SC,20012002,77,0037,003,GRETNA MIDDLE SCHOOL,0.0443,11/09/2012
SC,20022003,77,0037,003,GRETNA MIDDLE SCHOOL,0.0765,11/09/2012
SC,20032004,77,0037,003,GRETNA MIDDLE SCHOOL,0.0792,11/09/2012
SC,20042005,77,0037,003,GRETNA MIDDLE SCHOOL,0.0747,11/09/2012
SC,20052006,77,0037,003,GRETNA MIDDLE SCHOOL,0.0713,11/09/2012
SC,20062007,77,0037,003,GRETNA MIDDLE SCHOOL,0.0881,11/09/2012
SC,20072008,77,0037,003,GRETNA MIDDLE SCHOOL,0.0664,11/09/2012
SC,20082009,77,0037,003,GRETNA MIDDLE SCHOOL,0.0705,11/09/2012
SC,20092010,77,0037,003,GRETNA MIDDLE SCHOOL,0.0815,11/09/2012
SC,20102011,77,0037,003,GRETNA MIDDLE SCHOOL,0.1103,11/09/2012
SC,20112012,77,0037,003,GRETNA MIDDLE SCHOOL,0.0884,11/09/2012
SC,20122013,77,0037,003,GRETNA MIDDLE SCHOOL,0.1067,09/10/2013
SC,20132014,77,0037,003,GRETNA MIDDLE SCHOOL,0.1064,07/07/2014
SC,20142015,77,0037,003,GRETNA MIDDLE SCHOOL,0.0854,06/23/2015
SC,20152016,77,0037,003,GRETNA MIDDLE SCHOOL,0.0864,12/12/2016
SC,20042005,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.0656,11/09/2012
SC,20052006,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.0606,11/09/2012
SC,20062007,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.0815,11/09/2012
SC,20072008,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.0876,11/09/2012
SC,20082009,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.0783,11/09/2012
SC,20092010,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.0860,11/09/2012
SC,20102011,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.0981,11/09/2012
SC,20112012,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.0821,11/09/2012
SC,20122013,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.1620,09/10/2013
SC,20132014,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.1856,07/07/2014
SC,20142015,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.1384,06/23/2015
SC,20152016,77,0037,004,SQUIRE JOHN THOMAS ELEMENTARY,0.1372,12/12/2016
SC,20072008,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,0.0296,11/09/2012
SC,20082009,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,0.0366,11/09/2012
SC,20092010,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,0.0470,11/09/2012
SC,20102011,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,0.0495,11/09/2012
SC,20112012,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,0.0565,11/09/2012
SC,20122013,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,-1.0000,09/10/2013
SC,20132014,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,0.0291,07/07/2014
SC,20142015,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,0.0307,06/23/2015
SC,20152016,77,0037,005,PALISADE'S ELEMENTARY SCHOOL,0.0276,12/12/2016
SC,20122013,77,0037,006,WHITETAIL CREEK ELEMENTARY,0.0790,09/10/2013
SC,20132014,77,0037,006,WHITETAIL CREEK ELEMENTARY,0.0789,07/07/2014
SC,20142015,77,0037,006,WHITETAIL CREEK ELEMENTARY,0.0614,06/23/2015
SC,20152016,77,0037,006,WHITETAIL CREEK ELEMENTARY,0.0624,12/12/2016
SC,20132014,77,0037,300,SARPY CO COOP HEAD START-GRETNA,-1.0000,07/07/2014
SC,20142015,77,0037,300,SARPY CO COOP HEAD START-GRETNA,-1.0000,06/23/2015
SC,20152016,77,0037,300,SARPY CO COOP HEAD START-GRETNA,-1.0000,12/12/2016
DI,20012002,77,0046,000,SOUTH SARPY DIST 46,0.1005,11/09/2012
DI,20022003,77,0046,000,SOUTH SARPY DIST 46,0.0907,11/09/2012
DI,20032004,77,0046,000,SOUTH SARPY DIST 46,0.1053,11/09/2012
DI,20042005,77,0046,000,SOUTH SARPY DIST 46,0.1257,11/09/2012
DI,20052006,77,0046,000,SOUTH SARPY DIST 46,0.1230,11/09/2012
DI,20062007,77,0046,000,SOUTH SARPY DIST 46,0.1295,11/09/2012
DI,20072008,77,0046,000,SOUTH SARPY DIST 46,0.1736,11/09/2012
DI,20082009,77,0046,000,SOUTH SARPY DIST 46,0.1615,11/09/2012
DI,20092010,77,0046,000,SOUTH SARPY DIST 46,0.1575,11/09/2012
DI,20102011,77,0046,000,SOUTH SARPY DIST 46,0.1794,11/09/2012
DI,20112012,77,0046,000,SOUTH SARPY DIST 46,0.1502,11/09/2012
DI,20122013,77,0046,000,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,0.1548,09/10/2013
DI,20132014,77,0046,000,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,0.2135,07/07/2014
DI,20142015,77,0046,000,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,0.1653,06/23/2015
DI,20152016,77,0046,000,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,0.1997,12/12/2016
SC,20012002,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.0440,11/09/2012
SC,20022003,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.0440,11/09/2012
SC,20032004,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.0418,11/09/2012
SC,20042005,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.0796,11/09/2012
SC,20052006,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.0773,11/09/2012
SC,20062007,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1022,11/09/2012
SC,20072008,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1425,11/09/2012
SC,20082009,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1295,11/09/2012
SC,20092010,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1487,11/09/2012
SC,20102011,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1741,11/09/2012
SC,20112012,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1261,11/09/2012
SC,20122013,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1366,09/10/2013
SC,20132014,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1848,07/07/2014
SC,20142015,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1187,06/23/2015
SC,20152016,77,0046,001,PLATTEVIEW SENIOR HIGH SCHOOL,0.1584,12/12/2016
SC,20012002,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.1915,11/09/2012
SC,20022003,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.1799,11/09/2012
SC,20032004,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.2000,11/09/2012
SC,20042005,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.2077,11/09/2012
SC,20052006,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.1565,11/09/2012
SC,20062007,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.1327,11/09/2012
SC,20072008,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.1993,11/09/2012
SC,20082009,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.1828,11/09/2012
SC,20092010,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.1650,11/09/2012
SC,20102011,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.2119,11/09/2012
SC,20112012,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.2292,11/09/2012
SC,20122013,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.1958,09/10/2013
SC,20132014,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.2650,07/07/2014
SC,20142015,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.2064,06/23/2015
SC,20152016,77,0046,002,SPRINGFIELD ELEMENTARY SCHOOL,0.2237,12/12/2016
SC,20012002,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.0945,11/09/2012
SC,20022003,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.0672,11/09/2012
SC,20032004,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.0866,11/09/2012
SC,20042005,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1129,11/09/2012
SC,20052006,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1250,11/09/2012
SC,20062007,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1429,11/09/2012
SC,20072008,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1600,11/09/2012
SC,20082009,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1724,11/09/2012
SC,20092010,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1624,11/09/2012
SC,20102011,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1440,11/09/2012
SC,20112012,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.0894,11/09/2012
SC,20122013,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1451,09/10/2013
SC,20132014,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1910,07/07/2014
SC,20142015,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1622,06/23/2015
SC,20152016,77,0046,004,WESTMONT ELEMENTARY SCHOOL,0.1987,12/12/2016
SC,20012002,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.0809,11/09/2012
SC,20022003,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.0760,11/09/2012
SC,20032004,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.1099,11/09/2012
SC,20042005,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.1128,11/09/2012
SC,20052006,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.1573,11/09/2012
SC,20062007,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.1636,11/09/2012
SC,20072008,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.2156,11/09/2012
SC,20082009,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.1788,11/09/2012
SC,20092010,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.1552,11/09/2012
SC,20102011,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.1916,11/09/2012
SC,20112012,77,0046,005,PLATTEVIEW CENTRAL JR HI SCH,0.1533,11/09/2012
SC,20122013,77,0046,005,PLATTEVIEW CENTRAL JR HIGH SCHOOL,0.1329,09/10/2013
SC,20132014,77,0046,005,PLATTEVIEW CENTRAL JR HIGH SCHOOL,0.2048,07/07/2014
SC,20142015,77,0046,005,PLATTEVIEW CENTRAL JR HIGH SCHOOL,0.1818,06/23/2015
SC,20152016,77,0046,005,PLATTEVIEW CENTRAL JR HIGH SCHOOL,0.2428,12/12/2016
SC,20132014,77,0046,300,SARPY CO COOP HEAD START-SPRINGFIELD PLATTEVIEW,-1.0000,07/07/2014
